Timestamp,PPA:8,PPA:5
1990-03-20 11:48:00.080000,-17.9309635523182,299867.840809538
1990-03-20 11:48:00.080330,-18.3063221976663,299857.997301972
1990-03-20 11:48:00.080660,-18.7491000794152,299784.917927459
1990-03-20 11:48:00.081000,-19.213010298689,299754.496091666
1990-03-20 11:48:00.081330,-19.6515959136083,299701.908135507
1990-03-20 11:48:00.081660,-20.0757153212453,299618.28120662
1990-03-20 11:48:00.082000,-20.5100619024119,299614.828067935
1990-03-20 11:48:00.082330,-20.9505098137264,299614.273530778
1990-03-20 11:48:00.082660,-21.3777137818194,299613.292424064
1990-03-20 11:48:00.083000,-21.7759220416304,299633.718281166
1990-03-20 11:48:00.083330,-22.2428477826999,299506.314237089
1990-03-20 11:48:00.083660,-22.7575993014747,299416.561321116
1990-03-20 11:48:00.084000,-23.1699842918559,299479.959995641
1990-03-20 11:48:00.084330,-23.56461134964,299665.092699914
1990-03-20 11:48:00.084660,-23.9495110128128,299588.614400638
1990-03-20 11:48:00.085000,-24.4580591281471,299591.003373361
1990-03-20 11:48:00.085330,-24.8816117498004,299551.765739924
1990-03-20 11:48:00.085660,-25.3074479781663,299594.651801743
1990-03-20 11:48:00.086000,-25.7483184186155,299786.071031849
1990-03-20 11:48:00.086330,-26.1610451034458,299852.28588986
1990-03-20 11:48:00.086660,-26.6095190286631,299537.116843604
1990-03-20 11:48:00.087000,-27.1409326015357,299575.319297538
1990-03-20 11:48:00.087330,-27.4704031426769,299863.370679401
1990-03-20 11:48:00.087660,-27.8621004840218,299782.94464698
1990-03-20 11:48:00.088000,-28.4857715752301,299555.169829548
1990-03-20 11:48:00.088330,-28.798148093662,299726.171743377
1990-03-20 11:48:00.088660,-29.2489914597775,299761.972663988
1990-03-20 11:48:00.089000,-29.6562536278022,299715.390529179
1990-03-20 11:48:00.089330,-30.1099671712472,299688.540889208
1990-03-20 11:48:00.089660,-30.5442317167839,299740.406331964
1990-03-20 11:48:00.090000,-30.9321126154296,299767.287870698
1990-03-20 11:48:00.090330,-31.3734977400716,299775.960916262
1990-03-20 11:48:00.090660,-31.8123405487112,299836.275495192
1990-03-20 11:48:00.091000,-32.1838741556371,299821.258884107
1990-03-20 11:48:00.091330,-32.564089376847,299756.303073959
1990-03-20 11:48:00.091660,-33.064131345954,299758.105984762
1990-03-20 11:48:00.092000,-33.3332198771481,299821.986592049
1990-03-20 11:48:00.092330,-33.8514414868498,299804.992069965
1990-03-20 11:48:00.092660,-34.2531109626892,299703.015869159
1990-03-20 11:48:00.093000,-34.706532792593,299531.491761502
1990-03-20 11:48:00.093330,-35.1336193274544,299491.3583017
1990-03-20 11:48:00.093660,-35.5151184500047,299631.117392936
1990-03-20 11:48:00.094000,-35.8645127471534,299648.333004818
1990-03-20 11:48:00.094330,-36.3558738935031,299620.566350044
1990-03-20 11:48:00.094660,-36.8320130132872,299481.387601863
1990-03-20 11:48:00.095000,-37.2381502329503,299626.631543984
1990-03-20 11:48:00.095330,-37.6404469033129,299648.40206026
1990-03-20 11:48:00.095660,-38.0318170440401,299797.172479879
1990-03-20 11:48:00.096000,-38.3996434478724,299671.196594975
1990-03-20 11:48:00.096330,-38.8379170211619,299697.651800927
1990-03-20 11:48:00.096660,-39.2101006453419,299476.055127629
1990-03-20 11:48:00.097000,-39.6327107988533,299383.407537945
1990-03-20 11:48:00.097330,-40.1334984565553,299571.532487434
1990-03-20 11:48:00.097660,-40.4088726806602,299804.868241078
1990-03-20 11:48:00.098000,-40.7741003580173,299973.944470433
1990-03-20 11:48:00.098330,-41.2317500341435,299858.253034299
1990-03-20 11:48:00.098660,-41.7329476362769,299768.652186632
1990-03-20 11:48:00.099000,-42.1619853389077,299755.317356317
1990-03-20 11:48:00.099330,-42.5767239262758,299726.704753135
1990-03-20 11:48:00.099660,-43.0377573106257,299547.861807963
1990-03-20 11:48:00.100000,-43.5260478684033,299402.901837979
1990-03-20 11:48:00.100330,-43.9076990757309,299324.335513759
1990-03-20 11:48:00.100660,-44.2933421128215,299432.980333416
1990-03-20 11:48:00.101000,-44.7555627065066,299501.200651084
1990-03-20 11:48:00.101330,-45.2008490704215,299588.623542152
1990-03-20 11:48:00.101660,-45.6190099166346,299727.687519119
1990-03-20 11:48:00.102000,-46.0517337489749,299412.521471916
1990-03-20 11:48:00.102330,-46.5108723793875,299397.743798143
1990-03-20 11:48:00.102660,-46.9426208934094,299466.036159721
1990-03-20 11:48:00.103000,-47.3422925023597,299336.011173012
1990-03-20 11:48:00.103330,-47.8486872961567,299352.751759031
1990-03-20 11:48:00.103660,-48.1965490512581,299449.257194179
1990-03-20 11:48:00.104000,-48.6335875090193,299378.619145248
1990-03-20 11:48:00.104330,-49.1202210085927,299410.484757463
1990-03-20 11:48:00.104660,-49.5122313661107,299462.012220252
